Review_Text,Review_Text_Processed,Actual_Label,Predicted_Label,prob_Negative,prob_Neutral,prob_Positive
"Tolong untuk review customer sebaiknya jangan ditampilkan, karena banyak orang sengaja ngasih rating dan komen buruk padahal kenyataannya dia bohong, cuma mau menghancurkan rating resto aja",tolong review customer jangan tampil sengaja ngasih rating komen buruk nyata bohong hancur rating resto,Neutral,Negative,0.5616557739765595,0.433370844135384,0.0049733818880565335
"Gaje banget bapa bapa nya tiba tiba marah jir , padahal gw ngomong baik baik",gaje banget bapa bapa marah jir gw ngomong,Negative,Positive,0.2673997315786466,0.15360860655416772,0.5789916618671858
"Setelah begitu banyak keluhan dari para pengguna Shopee partner bahwa tidak ada bunyi notifikasi pesanan masuk bahkan saat sudah semua pengaturan disetting sesuai arahan team shopee,dan begitu banyak pesanan yg batal karena sistem ini, sekarang tambah lagi pesanan loncat2, dari noner 208 langsung ke 219, dari 220 langsung ke 225. Masuk Kemana tuh yg 8 pesanan dan 4 pesanan diantara itu.",keluh guna shopee partner tidak bunyi notifikasi pesan atur disetting sesuai arah team shopee pesan batal sistem pesan loncat2 noner mana tuh pesan pesan,Neutral,Negative,0.6222474848766166,0.37356742712415414,0.004185087999229198
Sori tempatnya kurang.,sori tempat,Neutral,Positive,0.04799754898105847,0.2815138990158918,0.6704885520030497
tolong kalo sudah lewat 30 menit tanpa dapat driver otomatis batalkan orderan gofood jangan biarkan kami customer menunggu lama tanpa kepastian dan kelaparan,tolong kalo driver otomatis batal order gofood jangan biar customer tunggu pasti lapar,Negative,Neutral,0.22195516125162543,0.7722750064751372,0.0057698322732374074
masih susah dpt orderan umkm promonya juga banyak yg gak diacc,susah dpt order umkm promonya tidak diacc,Neutral,Negative,0.7373958729333334,0.25678871024236516,0.005815416824301526
"according to the message i got from dominos , the delivery executive was supposed to deliver the pizza at the door, despite of me mentioning the complete address, the man came at the wrong tempat and called me outside. they should never mention door delivery if they wanna deliver it outside.",according to the message got from dominos the delivery executive was supposed to deliver the pizza at the door despite of me mentioning the complete address the man came at the wrong and called me outside they should never mention door delivery if they wanna deliver it outside,Neutral,Negative,0.530745793167703,0.31378510690460454,0.15546909992769242
i wandered in on sunday to a quiet cafe and was greeted by 2 young men who quickly and efficiently took our orders the menu had enough variety and we ordered a big breakfast and an avocado sandwich the big breakfast was substantial although i was thoroughly disappointed with a serving of limp cheap sausages eggs were done well and the ham was just ok i wouldnt order it again however myriends avocado sandwich did look inviting he reported two thumbs up we then ordered a latte and a cappuccino both were prepared and served well one small point we sat the back where there was a view of a filthy and badly organized mezzanine floor unsightly and an eyesore clean it up overall i am definitely coming back but not for the big breakfast i predict that this place will eventually give thf a run for its money,wandered in on sunday to quiet cafe and was greeted by young men who quickly and efficiently took our orders the menu had enough variety and we ordered big breakfast and an avocado sandwich the big breakfast was substantial although was thoroughly disappointed with serving of limp cheap sausages eggs were done well and the ham was just ok wouldnt it again however myriends avocado sandwich did look inviting he reported two thumbs up we then ordered latte and cappuccino both were prepared and served well one small point we sat the back where there was view of filthy and badly organized mezzanine floor unsightly and an eyesore clean it up overall am definitely coming back but not for the big breakfast predict that this place will eventually give thf run for its money,Negative,Positive,0.12793791524200296,0.25326352795959434,0.6187985567984027
kualitas bagus tp lama kirimny,kualitas bagus kirimny,Negative,Positive,0.10030608432685623,0.00936760268722766,0.8903263129859162
Bagus tapi suka kelogout sendiri,bagus suka kelogout,Neutral,Positive,0.021709865052906556,0.06973492955712833,0.908555205389965
Grab merchant sy TDK bisa,grab merchant sy tidak,Negative,Neutral,0.2712463806816448,0.7267173090029818,0.0020363103153734144
"Itu promo banner 14 kok nyedot biaya terus ya, 1 hari itu saya hentikan promonya tapi tagihannya terus membengkak dan berjalan. Maksud kalian apaan?",promo banner nyedot biaya henti promonya tagih bengkak jalan,Negative,Neutral,0.27921472736869446,0.6140164536779974,0.10676881895330814
"keren sh, ber merkk tapi ko engga bisa liat kekuatan sinyalnya",bagus sh ber merkk ko engga liat kuat sinyal,Negative,Positive,0.11226196322888515,0.33444868789904736,0.5532893488720676
kenapa makin lama makin ngga jelas aja ini aplikasi di suruh update aplikasi setiap hari klo ngga di update ada oderan masuk ngga ada notifikasi masuk kadang sampai driver komplain karna telat menyiapkan oderan karna tidak tahu ada pesanan masuk,tidak aplikasi suruh update aplikasi klo tidak update oderan tidak notifikasi kadang driver komplain telat oderan tidak pesan,Negative,Neutral,0.3688877469399535,0.6309435638576193,0.00016868920242722003
"KACAUU, KECEWAAA, PESENAN YANG GA ADA GA DI KONFIRMASI, makanan harusnya yg dateng tuh nasi liwet ayam bakar komplit 2 nasi timbel ayam bakar komplit 3 nasi timbel ayam goreng komplit 2 tpi yg dateng liat sendiri deh tuh apa aja di yg harus di bayar tpi semua ga ada konfirmasinya SAMA SEKALI, trs minumannya pesen jeruk panas 1 tpi udh nunggu lama eh ga di konfirmasi juga jdi salah satu keluarga ada yg makan tanpa minum dah tuh, trs pas di tegor di ayamnya masih ada bulu mereka cuma jawab oh doang tanpa kompensai apapun dan satu lagi di buku menu tuh komplit harusnya ada sayur asemnya tpi ternyata ga ada konfirmasi apapun juga klo itu lagi ga ada, jdi disini mending klo mau pesen dri awal ikutin apa yg mereka ready aja kali ya besok-besok mah jdi gaerlu tuh REPOT-REPOT KASIH MENU soalnya gmana yaa seenaknya bgttt pdhl kita bayar dan berusaha mahamin mereka klo emg mereka cape karna cust rame tpi tainya adalah mereka ga mau paham soal kita yg berharap pas masuk tempat mereka sesuai sama ekspetasi kita yg nyatanya realitanya NOL BESARR, UDAH GTU PELAYANAN NYA PAS MASIH DI AJAK NGOMONG UDH NGE LENGOS GITU AJA, KAPOKKK, DI PIKIR-PIKIR LAGI DEH YG MAU KESINIII",kacauu kecewaaa sen tidak tidak konfirmasi makan dateng tuh nasi liwet ayam bakar komplit nasi timbel ayam bakar komplit nasi timbel ayam goreng komplit dateng liat tuh bayar tidak konfirmasi trs minum sen jeruk panas nunggu eh tidak konfirmasi jdi salah keluarga makan minum dah tuh trs pas tegor ayam bulu oh doang kompensai apa buku menu tuh komplit sayur asemnya tidak konfirmasi apa klo tidak jdi mending klo sen dri ikutin ready besok besok mah jdi gaerlu tuh repot repot kasih menu gmana yaa bgttt pdhl bayar usaha mahamin klo emg cape cust rame tainya tidak paham harap pas sesuai ekspetasi realitanya nol besarr udah gtu layan pas ajak ngomong nge lengos gitu kapokkk pikir pikir kesiniii,Negative,Neutral,0.25320827546639346,0.7070156521488365,0.03977607238476989
"Kualitas kokoh. Slot cartridge-nya terbuat dari karet, jadi gampang masukinnya dan ga bikin cartridgenya lecet, ukurannya juga compact bgt, gampang dibawa kemana-mana dan ga menuh-menuhin tempat. Motifnya juga bukan cuma gambar atau stiker, tapi bener2 timbul dari bahan karet",kualitas kokoh slot cartridge buat karet gampang masukinnya tidak bikin cartridgenya lecet ukur compact banget gampang bawa mana tidak menuh menuhin motif bukan stiker bener2 timbul bahan karet,Positive,Negative,0.7393440294907908,0.042372460280987546,0.2182835102282216
Orderan sudah siap tapi hampir 1 jam gak dapat driver,order tidak driver,Negative,Neutral,0.38402177080600386,0.6159301119757906,4.811721820562285e-05
"Nggk tau eror atau gmn, hampir tiap hari dpt orderan di jam2 resto abis tutup. Mana driver gamau tau, seenaknya ngomel2. Karyawan juga udah pada pulang. Tolong diperbaiki lagi",nggk tau eror gmn dpt order jam2 resto abis tutup driver gamau tau ngomel2 karyawan udah pulang tolong baik,Negative,Neutral,0.3695400542398179,0.6245304480777295,0.005929497682452585
"Gak asyik untuk super partners, banyak yang batal. Kalau mau super partners biar Orderan keterima pakai dong yg otomatis keterima seperti di sebelah. Banyak bikin rugi resto",tidak asyik super partners batal super partners biar order terima pakai otomatis terima belah bikin rugi resto,Neutral,Negative,0.6232552318464342,0.36458640893290967,0.012158359220656252
"to be honest, it is an average tempat to hang out. the cold coffee or drinks made by me tastes better than what is served here. minimal efforts have been done to maintain customer satisfaction. almost all the items tastes average and not sepadan the money.",to be honest it is an average to hang out the cold coffee or drinks made by me tastes better than what is served here minimal efforts have been done to maintain customer satisfaction almost all the items tastes average and not padan the money,Negative,Neutral,0.3421168150633588,0.4194317366465862,0.2384514482900551
"Driver ga jelas, tolong lah gimana caranya orderan ga di kensel,",driver tidak tolong gimana order tidak kensel,Negative,Neutral,0.16243401746708427,0.8371989547734066,0.00036702775950903083
"Udah 3 tahun saya ngerayain ulang tahun disini, birthday treatnya juga gak menurunkan kualitas makanan dan kualitas service. Dapet kue ultah plus lilinnya. Selain itu juga jadi berasa ultah bareng2 sama pengunjung lain karena banyak yang …",udah ngerayain ulang birthday treatnya tidak turun kualitas makan kualitas service dapet kue ultah plus lilin asa ultah bareng2 unjung,Neutral,Positive,0.07033329074754269,0.2914510466366962,0.6382156626157611
he hee enak,he hee,Positive,Negative,0.45612863986014013,0.13803455829189923,0.4058368018479606
sering² ngasih disc ya,ngasih disc,Neutral,Negative,0.4755465645672186,0.23032193385796423,0.2941315015748171
Ada yg sama kek gue ga minum kopi yg ada cream diatasnya kek contoh fore seasalt butterscoth suka diaduk dulu biar kecampur ama kopinya? Soalnya risih bat kalau gk diaduk wkwkwk https://t.co/VvSUNXSamt,kek gue tidak minum kopi cream atas kek contoh fore seasalt butterscoth suka aduk biar campur ama kopi risih bat tidak aduk wkwkwk,Positive,Neutral,0.019669841594462924,0.9574725593849086,0.022857599020628453
food was enak. but the suasana and the pelayanan provided were poor. every order took at least 40mins to be served. very poor cleanliness. not sure if i would visit again for a hang out.,food was but the suasana and the layan provided were poor every took at least 40mins to be served very poor cleanliness not sure if would visit again for hang out,Neutral,Negative,0.6938958279523163,0.1431702661912892,0.16293390585639442
sudah 2 hari gk ada orderan masuk sama sekali.. ini kenapa akun saya apakah di Ban ?tolong dong benerin,tidak order akun ban tolong benerin,Neutral,Negative,0.6927028234251977,0.2985056191641178,0.008791557410684426
"Pas mau tanda tangan kontrak gak bisa, loading berhari2 gak muncul2 lembaran tanda tangan kontrak nya. Gimana min mau jualan grabfood nya. Udah komunikasi dengan tim grab merchant nya namun gak ada solusi. Gantung deh",pas tanda tangan kontrak tidak loading berhari2 tidak muncul2 lembar tanda tangan kontrak gimana min jual grabfood udah komunikasi tim grab merchant tidak solusi gantung,Negative,Neutral,0.3887337345871194,0.6064597433423431,0.004806522070537483
"Beli kimchi sawi 1kg, kimchi d bwg dan kimchi wortel masing masing...1/4kg ini sih pokoknya supperrrrrrr banget packingnya okehh 😆 aampe mau ngakak Why?? Ngebalonnnn superrrr gazzy! Jd pas buka ada baiknya di pop dulu sikit spy anginnya keluar klo gk yang ada meledakkk wkwkwkw Tp untungnya dia kuat ya di jalan smpe bogor...plastik wrap aman di luarnya, plastik dalemnya 👌🏽 plus double plastic sealed bag gituhh 👌🏽 tq",kimchi sawi 1kg kimchi bwg kimchi wortel 4kg pokok supperrrrrrr banget packingnya okehh aampe ngakak why ngebalonnnn superrrr gazzy pas buka baik pop sikit spy angin klo tidak meledakkk wkwkwkw untung kuat jalan smpe bogor plastik wrap aman luar plastik dalem plus double plastic sealed bag gituhh tq,Positive,Negative,0.6666325178715283,0.19779568358199476,0.13557179854647688
"pesan snacktok full cookies tp yg dikasih full cookies cuma dan satu nya coco crunch, gatau sengaja dikasih yg coco crunch atau enggak",snacktok full cookies kasih full cookies coco crunch gatau sengaja kasih coco crunch,Neutral,Positive,0.21525885757874896,0.26100462733441204,0.5237365150868389
tolong dong jangan nyiksa driver pesanan baru di buat ketika driver datang katanya baru ada notifikasi di hapenya 😡😡,tolong jangan nyiksa driver pesan driver notifikasi hapenya,Negative,Neutral,0.42803372202847406,0.5701480218166993,0.0018182561548266657
aplikasi yg tidak bisa membebaskan penggunanya untuk menentukan promo apa saja. ada ya aplikasi yg mau gabungkan item gratis dan diskon pesanan tidak bisa kok ada ya aku heran sekali sama aplikasi ini,aplikasi tidak bebas guna tentu promo aplikasi gabung gratis diskon pesan tidak heran aplikasi,Negative,Neutral,0.27962472951025885,0.7149802767321728,0.005394993757568309
"Paraah, semua gorengan, ayam, dadarjagung keras dan dingin. gurami tidak fresh, sambel terasi super aneeh",paraah goreng ayam dadarjagung keras dingin gurami tidak fresh sambel terasi super aneeh,Negative,Neutral,0.21715911285370743,0.5519836657582275,0.23085722138806497
