Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
kayaknya dapat yg baterai yg jelek atau drop males kirim balik tp masih bisa digunakan cuma setiap kali jalan harus setting tanggal dan jam mulu tombol charge juga warna merah gak pernah nyala,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
salah kirim barang yang dikirim item harga jauh lebih murah smart breaker transaksi sudah terlanjur diselesaikan karena sudah beli beberapa kali dan biasa tidak ada masalah,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,No
baru dipakai malam langsung ngedrop,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,No
barang printer yang di kirim rusak admin online tapi tidak mau membalas chat dan pertanyaan saya untuk claim garansi,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
baru dipakai 1x tidak sampai menit penghisapnya mati total,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
beli tanggal agustus tp tanggal september sdh error di bagian driving wheels akhirna ditanggal itu jg sya kirim t9 nya ke service centre di tangerang hari kemudian t9 kembali di tgn sya tp kemudian error lg di tanggal september kali ini error di bagian sensor dmn deebot selalu bilang ozmo pro is being installed please move to the non carpet area pdhal ozmo pro tdk sedang di attach ke t9 nya dikarnakan hal ini lampu pd deebot akhirna suka bergonta ganti jd biru putih biru putih dan semalaman itu voice report terus menerus bunyi seperti itu kalau dsuru bawa service lg maap saja sya bakalan tdk mao berhubung ongkosna yg sgt mahal jd untuk sementara ya sya hanya bs matikan voice reportna dl aja biar ga terganggu overall agak mengecewakan t9 ini dibandingkan t8 aivi dan t9 jauh tdk tahan banting baru pake sebulan tp sdh byk sekali errornya bener2 nyesel jg belinya maaap cuma bs kasi bintang segene krn ktdkpuasan saya kl memang mao consider beli robot beli baik beli t8 series aja lebi tahan banting soale,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,No
barang baru sampe trus dicoba awal nya bagus tiba tiba mesin nya mati udah dicoba berkali kali tetap ga hidup seller di chat tidak respon dana sudah diterima seller tokopedia ga bisa bantu komplain saya kecewa sekali sudah hari sejak komplain saya cuma disuruh nunggu katanya di cek tiap hari saya tanya masih dicek ga pernah sekalipun duluan kasih info soal barang saya selalu saya yg tanya duluan jadi kapan penyelesaian nya baru sekali ini belanja di tokopedia kena seller ga bagus begini minta refund ga ditanggapi barang saya juga ga tau kemana dan diapain saya beli baru tapi kayak beli barang refurbish yg ga dikirim dikirim menyebalkan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
saran buat toko kalau bisa pengiriman nya jangan lewat antaraja kalau bisa disarankan pegiriman nya lewat yg lain aja,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,No
lampu tidak berfungsi sebagaimana mestinya tidak bisa berganti warna maupun dimatikan padahal sudah mengeklik tombol dpi dan memakai software juga warna merah menyakitkan di mata saya dan malah mirip mouse 10an ribu sudah mengirim pesan ke seller tapi tidak ada respon selama lebih dari jam terpaksa saya kasih bintang saya baru kali ini membeli produk dari aula dan merasa kecewa padahal saya sendiri termasuk pengguna gear dari aula,unknown,1,Tokopedia,Negative,Rasa,Yes,Elektronik,Yes
packing seadanya bubble hanya selapis saja ditambah lapisan plastik hasilnya barang diterima dalam keadaan patah,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
barang yg dibeli sama sekali tdk berfungsi utk komplain hrs ada video unboxing pdhal bukan kerusakan fisik beli dari official store ternyata sama sekali tdk menjamin kualitas barang,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
dlm ordernya sdh sy tambah bubble wrap rp tp dikirimnya tanpa bubble lagian ordernya pagi2 n minta spy dikirimnya lbh cepat instant ternyata tibanya jam 16an,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,No
baru seminggu pemakaian sudah tidak bisa nyala sebelah,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,No
barangnya saya terima dalam keadaan pecah di bagian sudut padahal posisi itu dilapis gabus pelindungnya loh jadi saya berasumsi kalau barangnya memang sudah pecah dari sebelum dikirim bukan saat ekspedisi sayang lupa videokan saat unboxing,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
sama sekali ga bisa dipakai pas dicolokin ke laptop bisa nyala abis masukin cd cd tidak terbaca pas mau dikeluarin cd nya ga bisa skrg cd saya masih didalem external cd ini hadeehh jadi nambah urusan,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,Yes
ini produk ga diragukan sensornya hampir ga ada delay dieksekusinya mantap,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
suaranya mantap packaging aman barang mudah digunakan,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
barang sesuai deskripsi berfungsi dgn baik makasih jga untuk responnya yg sangat baik,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
produknya dipaketkan dengan rapi dan tidak ada cacat recommended,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
pasangnya gampang bahannya kokoh barangnya original proses pesanan cepat packaging aman packaging rapi respon penjualnya top penjualnya ramah banget,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
beli ezviz c6n dan sudah terpasang dua duanya mudah untuk dipasang sendiri dan di setting sendiri barang original gambar cukup jelas pan and tilt sangat membantu untuk menemukan sudut pandang yang optimal untuk memantau terima kasih seller,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
sangt bermanfaat kamera bisa digerakan putar kiri kanan naik turun ada mengirim suara audio gambar kamera juga bagus,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
saya puas dengan pelayanan dari tokoh ini awalnya saya chat pertanyakan ketersediaan barang ini ready tapi begitu saat pengiriman barang tidak tersedia saya diberikan solusi barang dengan model dan tipe yang berbeda namun tokoh langsung menyediakan barang sesuai permintaan saya walaupun tidak sesuai dengan estimasi waktu yang saya pesan sameday akhirnya barang pesanan saya di kirim juga sesuai dengan harapan saya terima kasih seller doa kita bersama semoga makin sukses dan barang awet saya pakai terima kasih seller god jobsbisa muat banyak barangnya original mutu terjamin sni ada garansi resmi gampang dipakai desainnya elegan hemat listrik,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
pengalaman pertama beli kulkas secara online alhamdulillah pengiriman dan pengemasan baik produk diterima dng baik tanpa kerusakan dan kualitas produk bagus harga lebih miring dibanding beli langsung ke toko,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
kulkas saat ini kondisi bagus semoga awet tidak ada kendala2 yang saya suka banget toko ini aja sendiri h lebaran yang sanggup kirim di hari yang sama pesen jam jam nyampe mantaaaap thx seller,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
pengiriman cepat dan aman barang sesuai deskripsi bagian ujungnya terbuat dari plastik tapi cukup kokoh perakitan mudah cuma modal obeng tips jangan dikencengin dulu semua bautnya kecuali kalau sudah fixed dgn ukuran kaki mesin cuci recommended,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
dua hari udah sampe gampang banget di rakit besinya lumayan kokoh dan sellernya sangat ramah terima kasih,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barang sesuai untuk ukuran mesin cuci tabung pas banget terima kasih tokopedia buat seller semoga sukses terus tokonya,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
paket sudah diterima dan di test lancar tanpa macet pokoknya recommended buat yang byari printer connect cash drawer ya panda aja setting nya jg gampang,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
seller ramah sabar jawab semua pertanyaan barang sampai tepat waktu mesin sudah dicoba dpt bekerja dgn baik semoga awet thanks,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
alhamdulillah bos barangnya sesuai pesanan nyampe dalam waktu hari luar biasa terima kasih banyak semoga lancar jaya dan untuk teman teman jangan ragu untuk belanja di toko ini terima kasih,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barang nya jos berfungsi dengan baik kualitas oke jadi membantu saya banget cuma awal pakek bingung kok gk bisa buka otomatisnya eh app saya ternyata yg gk suport cash drawernya mantul dah,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barangnya bagus praktis dan harganya murah ga salah pilih produk dari blueprint original merk respon penjual cepat dan ramah rrcommended,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barang sangat bagus no lecet no rusak super sekaliii terimakasih sukses selalu jaga kesehatan,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
ditrima barangnya dg baik dan memuaskan trimakasi ya toko pedia smg sukses trus,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
5jam lgsg sampe packing aman buble warp kondisi barang sudah dicoba mantab lancar bagus hasilnya penjual fast respon terima kasih seller,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
mantap barang cepet sampenya seller positive respon harga pass kualitas oke rekomen banget pokoknya,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
respon sangat profesional dan siap membantu dng semua pertanyaan pengiriman sangat cepat dan kwalitas barangnya sesuai,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
mesin sesuai yg dibutuhkan cs nya juga ramah menjawab semua pertanyaan apa yg kita butuhkan,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barang sampai dengan selamat fungsi insya allah berjalan dengan baik tinggal penggunaannya masih belum mahir barang oke mantap,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
pelayanan sangat memuaskan dan memberikan yang terbaik penjual sangat responsif untuk menjelaskan kalau di tanyain,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
mudah digunakan suara yang dihasilkan jernih produk berfungsi dengan baik,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
barangnya bagus bagus sesuai pesanan harganya terjangkau dan berkualitas terimakasih banyak tokopedia kurir dan seller,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
jos mantap udah saya tes nya normal semua tinggal coba hasil suaranya aja moga suaranya juga tanpa kendala,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
suara yang dihasilkan jernih kalau ditambahkan kit giga bass tambah glerr ditambah lg preeamp mic tr bisa buat karaoke,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
berfungsi dngn baik playanan toko ini sangat bagus saya saran kan belanja ditoko ini gak bikin kecewa pelanggan best of the best lah toko ini,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barang sesuai gambar cuman perlu adaptor 12v lagi supaya bisa nyala terima kasih juga buat kurirnya,unknown,4,Tokopedia,Positive,Bentuk,No,Elektronik,No
maaf br review skr barang sesuai lsg dipakai gk ada masalah seller nya cepet ngerespon nya yg pasti remote nya keren recomended banget tks,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
seller positive mini wireless keyboard berfungsi dengan baik terima kasih,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
terima kasih barang yg d terima bagus berfungsi semua packingnya juga oke jd barang aman sampai d rmh tanpa ada kerusakan,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
keren banget barangnya batrenya sumpah awet banget volumenya juga gede dan ringan cocok banget dibawa untuk lari atau work out makasi min,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barang sdh di terima dgn selamat dan barang nya muantaaap sekali maju dan terus berkembang buat toko nya,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
makasi gan barang dah sampai aman dan langsung dipakai barangnya bagus slalu memuaskan terus belanja disini,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
produk berfungsi dengan baik seller sangat komunikatif dan informatif dari proses pemilihan paket yang sesuai kebutuhan sampai dengan cara penggunaannya dipandu pengiriman sangat cepat padahal menggunakan yang bebas ongkir dari jakarta ke surabaya alatnya kecil dan praktis tapi sangat fungsional nggak hanya untuk nonton film tapi juga live channel dalam dan luar negeri waktu pertama tanya2 hanya nyari buat netflix nba tv dan amazon prime dapatnya lebih tapi jangan lupa ya kerja alat ini benar2 tergantung koneksi internet kita dia makin oke semuanya kalau internet kita top juga,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
barangnya original produk berfungsi dengan baik suara yang dihasilkan jernih mudah digunakan asli ga nyesel transaksi disini agan seller mau jelasin sejelas2nya masalah produk dan variasi2nya sampe cara penggunaan alatnya sehingga berfungsi semuanya,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
suara yang dihasilkan jernih garansi resmi mudah digunakan seller sangat komunikatif dan detail dalam menjelaskan fitur yang bisa digunakan untuk streaming tv maupun film sangat recommended untuk hobby nya nonton produk berfungsi dengan baik barangnya original,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
recommend banget beli disini respon cepet banget ga ada itungan menit dikasih best price harga ok mau tanya apapun di respon sampe di kasih no wa dan sabar banget tungguin semua sampe ok di call sampe menit jarang2 ketemu yg begini thanks banget ya puas banget dan recommend banget,unknown,5,Tokopedia,Positive,Harga,No,Elektronik,No
solusi untuk yang pingin punya smart tv tanpa harus beli smart tv barang berfungsi seperti seharusnya,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
mantab deh sesuai ekspektasi lancar jaya ga ngelag meski ram cuma 2gb mungkin krn sudah di optimize dari mi nya ui juga lebih simple dr tv box lain overall puas,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
highly recomend mantap seller ini pengiriman super kilat cuma 1x24jam sampai ada yg kurang kirim saya wa cepat dibalas dan langsung dikirim kekurangannya ramah respon sangat baik,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
barang sampai dengan baik produk cukup bagus suara tidak melengking radio cukup jernih semoga bermanfaat,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
alhamdulillah paket sampai dgn cepat suaranya jernih juga ibu saya seneng bisa denger radio rodja lagi seller ramah dan responsif semoga awet produknya semoga berkah untuk seller,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
ditinjau dr kesesuaian dg deskripsi fungsional produk dan rekomendasi produk adalah tepat sesuai dan baik,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
sesuai dengan deskripsi penjua sudah dites fungsi dan beberapa fiturnya dan berjalan dg baik kualitas suara tidak mengecewakan harga yg cukup menarik itupun masih diberi bonus kecil recomend jd best seller in toped,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
akhirnya kesampaian juga punya mp3 player terima kasih sudah menyediakan produk ini sangat mudah di gunakan,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
seperti biasa pesanan cepat seller juga fast respon,unknown,5,Tokopedia,Positive,Lainnya,No,Fashion,No
harga murah kualitas baik,unknown,4,Tokopedia,Positive,Harga,No,Fashion,No
terimakasih recommended seller,unknown,5,Tokopedia,Positive,Lainnya,No,Fashion,No
pengiriman cepat barang sesuai,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
kecepatan pengiriman baik packing rapi pesanan sesuai tx seller,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
jepitan nya bagus2 canti anakku suka,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
bagus bgt topi nya nnti mau bli lgi ahh,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
topinya bagus bahan nya,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
bahan bagus kualitas bagus sesuai harga,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
harga sesuai barang yah,unknown,4,Tokopedia,Positive,Harga,No,Fashion,No
jamnya berfungsi normal ukuran sesuai keren banget modelnya,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
jamnya berfungsi normal bahannya bagus ukuran sesuai nyaman dipakai lama,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
barangnya udah kami terima terimakasih gan,unknown,5,Tokopedia,Positive,Lainnya,No,Fashion,No
barang bagus cuma kurang teliti saat pengiriman kabel charger salah yang magnetik tapi dapat kabel charger usb selain it ok lah,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
lumayan buat dipake hari2 tp ga ada certificatenya,unknown,3,Tokopedia,Neutral,Lainnya,No,Fashion,No
topi nya lembut tapi warna tidak sesuai dgn foto,unknown,3,Tokopedia,Neutral,Bentuk,No,Fashion,No
kualitas sesuai harganya,unknown,3,Tokopedia,Neutral,Harga,No,Fashion,No
ukuran sesuai bahannya tebal packaging nya rapi respon penjualnya top,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
bahan dan model bagus hanya saja size terlalu kecil udah up size masih ngepas modelnya kekinian,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
ukuran sesuai bahannya tebal modelnya kekinian jahitannya rapi nyaman dipakai si kecil packaging nya rapi,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
ukuran sesuai nyaman dipakai si kecil bahannya tebal jahitannya rapi modelnya kekinian packaging nya rapi proses pesanan cepat packaging aman,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
ukuran sesuai packaging nya rapi,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
dikabarin yg elephant size 4l kosong minta ganti chevron yg penting bs kembaran kk adek bisa dongs gausah diraguin bahannya pasti adem,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
barang sesuai deskripsi seller fast response delivery cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
mantap barang sudah sampai dgn harga yg sangat ekonomis tapi kualitas barang tdk ekonomis recommended seller nih,unknown,5,Tokopedia,Positive,Harga,No,Fashion,No
mantap barang cepat sampai dan murah,unknown,5,Tokopedia,Positive,Rasa,No,Fashion,No
agak tipis tapi ok lha,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
bahan tipis seller ramah ekspedisi cpt,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
cakep banget tp salah pilih size mash kegedean di anak tp anak super happy thanks,unknown,5,Tokopedia,Positive,Lainnya,No,Fashion,No
ukuran sesuai nyaman dipakai si kecil bahannya berkualitas proses pesanan cepat empuk buat jalan modelnya keren,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
ukuran sesuai bahannya berkualitas nyaman dipakai si kecil modelnya keren,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
